na_handling_setting_name,min_similarity_threshold,algorithm_name,run_id,cluster,fid
fillna,0.7,dominant,14,17,1
fillna,0.7,dominant,14,20,1
fillna,0.7,dominant,14,22,1
fillna,0.7,dominant,15,4,1
fillna,0.7,dominant,15,5,2
fillna,0.7,dominant,15,6,4
fillna,0.7,dominant,15,11,1
fillna,0.7,dominant,15,12,1
fillna,0.7,dominant,15,17,1
fillna,0.7,dominant,15,21,1
fillna,0.7,dominant,15,22,1
fillna,0.7,dominant,16,3,1
fillna,0.7,dominant,16,4,1
fillna,0.7,dominant,16,6,5
fillna,0.7,dominant,16,8,1
fillna,0.7,dominant,16,15,2
fillna,0.7,dominant,16,17,1
fillna,0.7,dominant,16,20,1
fillna,0.7,dominant,17,2,1
fillna,0.7,dominant,17,4,1
fillna,0.7,dominant,17,6,6
fillna,0.7,dominant,17,9,1
fillna,0.7,dominant,17,15,2
fillna,0.7,dominant,17,19,1
fillna,0.7,dominant,17,22,1
fillna,0.7,dominant,18,2,1
fillna,0.7,dominant,18,4,1
fillna,0.7,dominant,18,5,1
fillna,0.7,dominant,18,6,3
fillna,0.7,dominant,18,12,1
fillna,0.7,dominant,18,14,1
fillna,0.7,dominant,18,15,1
fillna,0.7,dominant,18,17,1
fillna,0.7,dominant,18,20,1
fillna,0.7,dominant,19,1,1
fillna,0.7,dominant,19,2,1
fillna,0.7,dominant,19,6,6
fillna,0.7,dominant,19,7,1
fillna,0.7,dominant,19,9,1
fillna,0.7,dominant,19,15,3
fillna,0.7,dominant,20,5,1
fillna,0.7,dominant,20,6,4
fillna,0.7,dominant,20,7,1
fillna,0.7,dominant,20,13,1
fillna,0.7,dominant,20,14,1
fillna,0.7,dominant,20,15,2
fillna,0.7,dominant,20,20,1
fillna,0.7,dominant,20,22,1
fillna,0.7,dominant,21,2,1
fillna,0.7,dominant,21,4,1
fillna,0.7,dominant,21,5,3
fillna,0.7,dominant,21,6,3
fillna,0.7,dominant,21,13,1
fillna,0.7,dominant,21,15,1
fillna,0.7,dominant,21,17,1
fillna,0.7,dominant,21,20,1
fillna,0.7,dominant,21,22,1
fillna,0.7,dominant,22,3,1
fillna,0.7,dominant,22,4,2
fillna,0.7,dominant,22,5,2
fillna,0.7,dominant,22,6,4
fillna,0.7,dominant,22,7,1
fillna,0.7,dominant,22,17,1
fillna,0.7,dominant,22,20,2
fillna,0.7,dominant,23,4,1
fillna,0.7,dominant,23,5,3
fillna,0.7,dominant,23,6,4
fillna,0.7,dominant,23,11,1
fillna,0.7,dominant,23,12,1
fillna,0.7,dominant,23,16,1
fillna,0.7,dominant,23,17,1
fillna,0.7,dominant,23,22,1
fillna,0.7,dominant,24,4,1
fillna,0.7,dominant,24,5,1
fillna,0.7,dominant,24,6,4
fillna,0.7,dominant,24,15,2
fillna,0.7,dominant,24,17,1
fillna,0.7,dominant,24,19,1
fillna,0.7,dominant,24,20,1
fillna,0.7,dominant,24,22,1
fillna,0.7,dominant,25,2,1
fillna,0.7,dominant,25,4,2
fillna,0.7,dominant,25,5,2
fillna,0.7,dominant,25,6,6
fillna,0.7,dominant,25,9,1
fillna,0.7,dominant,25,15,1
fillna,0.7,dominant,25,17,1
fillna,0.7,dominant,25,20,1
fillna,0.7,dominant,26,4,1
fillna,0.7,dominant,26,5,1
fillna,0.7,dominant,26,6,6
fillna,0.7,dominant,26,11,1
fillna,0.7,dominant,26,12,1
fillna,0.7,dominant,26,15,1
fillna,0.7,dominant,26,17,1
fillna,0.7,dominant,26,20,1
fillna,0.7,dominant,27,2,1
fillna,0.7,dominant,27,4,1
fillna,0.7,dominant,27,5,2
fillna,0.7,dominant,27,6,4
fillna,0.7,dominant,27,14,1
fillna,0.7,dominant,27,15,1
fillna,0.7,dominant,27,17,2
fillna,0.7,dominant,27,19,1
fillna,0.7,dominant,28,4,1
fillna,0.7,dominant,28,5,1
fillna,0.7,dominant,28,6,5
fillna,0.7,dominant,28,8,1
fillna,0.7,dominant,28,9,1
fillna,0.7,dominant,28,15,1
fillna,0.7,dominant,28,17,1
fillna,0.7,dominant,28,23,1
fillna,0.7,dominant,29,4,2
fillna,0.7,dominant,29,6,5
fillna,0.7,dominant,29,7,1
fillna,0.7,dominant,29,9,1
fillna,0.7,dominant,29,12,1
fillna,0.7,dominant,29,14,1
fillna,0.7,dominant,29,15,1
fillna,0.7,mis,0,5,3
fillna,0.7,mis,0,6,3
fillna,0.7,mis,0,7,1
fillna,0.7,mis,0,8,1
fillna,0.7,mis,0,9,1
fillna,0.7,mis,0,12,1
fillna,0.7,mis,0,14,1
fillna,0.7,mis,0,15,1
fillna,0.7,mis,0,20,1
fillna,0.7,mis,1,2,1
fillna,0.7,mis,1,3,1
fillna,0.7,mis,1,5,2
fillna,0.7,mis,1,6,5
fillna,0.7,mis,1,8,1
fillna,0.7,mis,1,12,1
fillna,0.7,mis,1,15,1
fillna,0.7,mis,1,17,1
fillna,0.7,mis,2,4,1
fillna,0.7,mis,2,5,1
fillna,0.7,mis,2,6,2
fillna,0.7,mis,2,7,1
fillna,0.7,mis,2,9,1
fillna,0.7,mis,2,14,1
fillna,0.7,mis,2,15,1
fillna,0.7,mis,2,17,1
fillna,0.7,mis,2,20,1
fillna,0.7,mis,3,4,2
fillna,0.7,mis,3,5,1
fillna,0.7,mis,3,6,3
fillna,0.7,mis,3,7,1
fillna,0.7,mis,3,12,2
fillna,0.7,mis,3,14,1
fillna,0.7,mis,3,15,1
fillna,0.7,mis,3,17,1
fillna,0.7,mis,3,20,1
fillna,0.7,mis,4,4,1
fillna,0.7,mis,4,5,2
fillna,0.7,mis,4,6,5
fillna,0.7,mis,4,14,1
fillna,0.7,mis,4,15,3
fillna,0.7,mis,4,17,1
fillna,0.7,mis,4,23,1
fillna,0.7,mis,5,4,1
fillna,0.7,mis,5,5,1
fillna,0.7,mis,5,6,4
fillna,0.7,mis,5,10,1
fillna,0.7,mis,5,15,2
fillna,0.7,mis,5,17,1
fillna,0.7,mis,5,22,1
fillna,0.7,mis,6,3,1
fillna,0.7,mis,6,4,2
fillna,0.7,mis,6,6,3
fillna,0.7,mis,6,14,1
fillna,0.7,mis,6,15,2
fillna,0.7,mis,6,17,1
fillna,0.7,mis,6,20,1
fillna,0.7,mis,6,22,2
fillna,0.7,mis,7,2,1
fillna,0.7,mis,7,4,1
fillna,0.7,mis,7,5,1
fillna,0.7,mis,7,6,4
fillna,0.7,mis,7,9,1
fillna,0.7,mis,7,11,1
fillna,0.7,mis,7,14,1
fillna,0.7,mis,7,15,1
fillna,0.7,mis,7,21,1
fillna,0.7,mis,7,22,1
fillna,0.7,mis,8,2,1
fillna,0.7,mis,8,5,1
fillna,0.7,mis,8,6,5
fillna,0.7,mis,8,7,1
fillna,0.7,mis,8,15,1
fillna,0.7,mis,8,17,1
fillna,0.7,mis,8,20,2
fillna,0.7,mis,8,22,1
fillna,0.7,mis,9,5,1
fillna,0.7,mis,9,6,6
fillna,0.7,mis,9,8,1
fillna,0.7,mis,9,11,1
fillna,0.7,mis,9,12,1
fillna,0.7,mis,9,15,1
fillna,0.7,mis,9,17,2
fillna,0.7,mis,10,2,1
fillna,0.7,mis,10,4,2
fillna,0.7,mis,10,5,2
fillna,0.7,mis,10,6,3
fillna,0.7,mis,10,11,1
fillna,0.7,mis,10,13,1
fillna,0.7,mis,10,15,1
fillna,0.7,mis,10,17,1
fillna,0.7,mis,10,23,1
fillna,0.7,mis,11,2,1
fillna,0.7,mis,11,3,1
fillna,0.7,mis,11,4,1
fillna,0.7,mis,11,5,1
fillna,0.7,mis,11,6,4
fillna,0.7,mis,11,7,1
fillna,0.7,mis,11,11,1
fillna,0.7,mis,11,15,1
fillna,0.7,mis,11,17,1
fillna,0.7,mis,11,24,1
fillna,0.7,mis,12,4,2
fillna,0.7,mis,12,5,1
fillna,0.7,mis,12,6,3
fillna,0.7,mis,12,8,1
fillna,0.7,mis,12,12,1
fillna,0.7,mis,12,14,1
fillna,0.7,mis,12,15,1
fillna,0.7,mis,12,17,2
fillna,0.7,mis,13,4,1
fillna,0.7,mis,13,5,3
fillna,0.7,mis,13,6,4
fillna,0.7,mis,13,15,2
fillna,0.7,mis,13,20,2
fillna,0.7,mis,14,3,1
fillna,0.7,mis,14,4,1
fillna,0.7,mis,14,5,2
fillna,0.7,mis,14,6,5
fillna,0.7,mis,14,15,2
fillna,0.7,mis,14,17,2
fillna,0.7,mis,15,1,1
fillna,0.7,mis,15,2,1
fillna,0.7,mis,15,4,2
fillna,0.7,mis,15,5,1
fillna,0.7,mis,15,6,3
fillna,0.7,mis,15,15,3
fillna,0.7,mis,15,17,1
fillna,0.7,mis,16,2,1
fillna,0.7,mis,16,4,1
fillna,0.7,mis,16,6,5
fillna,0.7,mis,16,9,1
fillna,0.7,mis,16,11,1
fillna,0.7,mis,16,15,1
fillna,0.7,mis,16,17,2
fillna,0.7,mis,16,22,1
fillna,0.7,mis,17,2,1
fillna,0.7,mis,17,5,2
fillna,0.7,mis,17,6,3
fillna,0.7,mis,17,7,1
fillna,0.7,mis,17,12,1
fillna,0.7,mis,17,15,2
fillna,0.7,mis,17,17,1
fillna,0.7,mis,17,20,2
fillna,0.7,mis,18,4,3
fillna,0.7,mis,18,5,1
fillna,0.7,mis,18,6,4
fillna,0.7,mis,18,9,1
fillna,0.7,mis,18,11,1
fillna,0.7,mis,18,15,1
fillna,0.7,mis,18,17,1
fillna,0.7,mis,19,2,1
fillna,0.7,mis,19,6,6
fillna,0.7,mis,19,7,1
fillna,0.7,mis,19,15,2
fillna,0.7,mis,19,17,1
fillna,0.7,mis,20,4,2
fillna,0.7,mis,20,6,4
fillna,0.7,mis,20,12,1
fillna,0.7,mis,20,13,1
fillna,0.7,mis,20,14,1
fillna,0.7,mis,20,15,1
fillna,0.7,mis,20,17,1
fillna,0.7,mis,20,18,1
fillna,0.7,mis,21,1,1
fillna,0.7,mis,21,4,1
fillna,0.7,mis,21,5,2
fillna,0.7,mis,21,6,4
fillna,0.7,mis,21,11,1
fillna,0.7,mis,21,13,1
fillna,0.7,mis,21,14,1
fillna,0.7,mis,21,15,1
fillna,0.7,mis,22,2,1
fillna,0.7,mis,22,4,2
fillna,0.7,mis,22,6,3
fillna,0.7,mis,22,9,1
fillna,0.7,mis,22,10,1
fillna,0.7,mis,22,15,2
fillna,0.7,mis,22,22,1
fillna,0.7,mis,23,2,1
fillna,0.7,mis,23,4,1
fillna,0.7,mis,23,5,1
fillna,0.7,mis,23,6,3
fillna,0.7,mis,23,11,1
fillna,0.7,mis,23,14,1
fillna,0.7,mis,23,15,1
fillna,0.7,mis,23,17,1
fillna,0.7,mis,23,20,1
fillna,0.7,mis,23,22,1
fillna,0.7,mis,24,4,2
fillna,0.7,mis,24,5,3
fillna,0.7,mis,24,6,4
fillna,0.7,mis,24,14,1
fillna,0.7,mis,24,15,1
fillna,0.7,mis,24,20,1
fillna,0.7,mis,24,22,1
fillna,0.7,mis,25,4,3
fillna,0.7,mis,25,5,1
fillna,0.7,mis,25,6,3
fillna,0.7,mis,25,9,1
fillna,0.7,mis,25,13,1
fillna,0.7,mis,25,17,1
fillna,0.7,mis,25,20,2
fillna,0.7,mis,26,1,1
fillna,0.7,mis,26,2,1
fillna,0.7,mis,26,6,6
fillna,0.7,mis,26,7,1
fillna,0.7,mis,26,9,1
fillna,0.7,mis,26,12,1
fillna,0.7,mis,26,15,1
fillna,0.7,mis,26,22,1
fillna,0.7,mis,27,4,1
fillna,0.7,mis,27,5,2
fillna,0.7,mis,27,6,3
fillna,0.7,mis,27,8,1
fillna,0.7,mis,27,14,1
fillna,0.7,mis,27,15,2
fillna,0.7,mis,27,17,1
fillna,0.7,mis,27,22,1
fillna,0.7,mis,27,23,1
fillna,0.7,mis,28,3,1
fillna,0.7,mis,28,4,1
fillna,0.7,mis,28,5,2
fillna,0.7,mis,28,6,4
fillna,0.7,mis,28,9,2
fillna,0.7,mis,28,14,1
fillna,0.7,mis,28,15,1
fillna,0.7,mis,28,22,1
fillna,0.7,mis,29,2,1
fillna,0.7,mis,29,4,1
fillna,0.7,mis,29,5,2
fillna,0.7,mis,29,6,3
fillna,0.7,mis,29,8,1
fillna,0.7,mis,29,11,1
fillna,0.7,mis,29,15,1
fillna,0.7,mis,29,17,1
fillna,0.7,mis,29,19,1
fillna,0.7,mis,29,24,1
fillna,0.9,dominant,0,2,2
fillna,0.9,dominant,0,4,3
fillna,0.9,dominant,0,5,3
fillna,0.9,dominant,0,6,8
fillna,0.9,dominant,0,7,1
fillna,0.9,dominant,0,9,2
fillna,0.9,dominant,0,11,1
fillna,0.9,dominant,0,12,1
fillna,0.9,dominant,0,14,1
fillna,0.9,dominant,0,15,3
fillna,0.9,dominant,0,17,1
fillna,0.9,dominant,0,19,1
fillna,0.9,dominant,0,20,2
fillna,0.9,dominant,0,22,2
fillna,0.9,dominant,1,2,2
fillna,0.9,dominant,1,4,3
fillna,0.9,dominant,1,5,3
fillna,0.9,dominant,1,6,10
fillna,0.9,dominant,1,7,1
fillna,0.9,dominant,1,9,2
fillna,0.9,dominant,1,11,1
fillna,0.9,dominant,1,14,1
fillna,0.9,dominant,1,15,3
fillna,0.9,dominant,1,17,2
fillna,0.9,dominant,1,19,1
fillna,0.9,dominant,1,20,3
fillna,0.9,dominant,1,22,1
fillna,0.9,dominant,2,2,1
fillna,0.9,dominant,2,4,1
fillna,0.9,dominant,2,5,5
fillna,0.9,dominant,2,6,10
fillna,0.9,dominant,2,7,1
fillna,0.9,dominant,2,9,1
fillna,0.9,dominant,2,10,1
fillna,0.9,dominant,2,14,1
fillna,0.9,dominant,2,15,4
fillna,0.9,dominant,2,17,1
fillna,0.9,dominant,2,18,1
fillna,0.9,dominant,2,20,2
fillna,0.9,dominant,2,22,3
fillna,0.9,dominant,3,2,1
fillna,0.9,dominant,3,4,2
fillna,0.9,dominant,3,5,3
fillna,0.9,dominant,3,6,12
fillna,0.9,dominant,3,7,1
fillna,0.9,dominant,3,9,2
fillna,0.9,dominant,3,11,1
fillna,0.9,dominant,3,13,1
fillna,0.9,dominant,3,14,1
fillna,0.9,dominant,3,15,3
fillna,0.9,dominant,3,17,1
fillna,0.9,dominant,3,19,1
fillna,0.9,dominant,3,20,3
fillna,0.9,dominant,3,22,1
fillna,0.9,dominant,3,23,1
fillna,0.9,dominant,4,2,2
fillna,0.9,dominant,4,4,3
fillna,0.9,dominant,4,5,4
fillna,0.9,dominant,4,6,11
fillna,0.9,dominant,4,7,1
fillna,0.9,dominant,4,9,1
fillna,0.9,dominant,4,11,1
fillna,0.9,dominant,4,14,1
fillna,0.9,dominant,4,15,3
fillna,0.9,dominant,4,17,1
fillna,0.9,dominant,4,19,1
fillna,0.9,dominant,4,20,3
fillna,0.9,dominant,4,22,1
fillna,0.9,dominant,5,4,2
fillna,0.9,dominant,5,5,6
fillna,0.9,dominant,5,6,11
fillna,0.9,dominant,5,7,1
fillna,0.9,dominant,5,9,1
fillna,0.9,dominant,5,11,1
fillna,0.9,dominant,5,14,1
fillna,0.9,dominant,5,15,3
fillna,0.9,dominant,5,17,1
fillna,0.9,dominant,5,20,3
fillna,0.9,dominant,5,22,2
fillna,0.9,dominant,5,23,1
fillna,0.9,dominant,6,2,1
fillna,0.9,dominant,6,3,1
fillna,0.9,dominant,6,4,3
fillna,0.9,dominant,6,5,6
fillna,0.9,dominant,6,6,10
fillna,0.9,dominant,6,7,1
fillna,0.9,dominant,6,9,2
fillna,0.9,dominant,6,12,1
fillna,0.9,dominant,6,14,1
fillna,0.9,dominant,6,15,3
fillna,0.9,dominant,6,17,1
fillna,0.9,dominant,6,19,1
fillna,0.9,dominant,6,20,2
fillna,0.9,dominant,6,22,1
fillna,0.9,dominant,7,4,2
fillna,0.9,dominant,7,5,4
fillna,0.9,dominant,7,6,11
fillna,0.9,dominant,7,7,1
fillna,0.9,dominant,7,9,1
fillna,0.9,dominant,7,11,1
fillna,0.9,dominant,7,12,1
fillna,0.9,dominant,7,14,1
fillna,0.9,dominant,7,15,3
fillna,0.9,dominant,7,17,1
fillna,0.9,dominant,7,20,3
fillna,0.9,dominant,7,21,1
fillna,0.9,dominant,7,22,3
fillna,0.9,dominant,8,4,2
fillna,0.9,dominant,8,5,6
fillna,0.9,dominant,8,6,11
fillna,0.9,dominant,8,7,1
fillna,0.9,dominant,8,9,2
fillna,0.9,dominant,8,11,1
fillna,0.9,dominant,8,12,1
fillna,0.9,dominant,8,14,1
fillna,0.9,dominant,8,15,3
fillna,0.9,dominant,8,17,2
fillna,0.9,dominant,8,19,1
fillna,0.9,dominant,8,20,3
fillna,0.9,dominant,8,22,1
fillna,0.9,dominant,9,2,2
fillna,0.9,dominant,9,4,3
fillna,0.9,dominant,9,5,4
fillna,0.9,dominant,9,6,10
fillna,0.9,dominant,9,7,1
fillna,0.9,dominant,9,9,2
fillna,0.9,dominant,9,14,1
fillna,0.9,dominant,9,15,4
fillna,0.9,dominant,9,17,1
fillna,0.9,dominant,9,19,1
fillna,0.9,dominant,9,20,2
fillna,0.9,dominant,9,22,2
fillna,0.9,dominant,10,2,2
fillna,0.9,dominant,10,3,1
fillna,0.9,dominant,10,4,1
fillna,0.9,dominant,10,5,4
fillna,0.9,dominant,10,6,10
fillna,0.9,dominant,10,7,1
fillna,0.9,dominant,10,9,2
fillna,0.9,dominant,10,12,1
fillna,0.9,dominant,10,14,1
fillna,0.9,dominant,10,15,4
fillna,0.9,dominant,10,17,1
fillna,0.9,dominant,10,19,1
fillna,0.9,dominant,10,20,2
fillna,0.9,dominant,10,22,1
fillna,0.9,dominant,11,2,1
fillna,0.9,dominant,11,4,5
fillna,0.9,dominant,11,5,2
fillna,0.9,dominant,11,6,10
fillna,0.9,dominant,11,7,1
fillna,0.9,dominant,11,9,1
fillna,0.9,dominant,11,14,1
fillna,0.9,dominant,11,15,4
fillna,0.9,dominant,11,17,1
fillna,0.9,dominant,11,20,3
fillna,0.9,dominant,11,21,1
fillna,0.9,dominant,11,22,3
fillna,0.9,dominant,12,4,2
fillna,0.9,dominant,12,5,4
fillna,0.9,dominant,12,6,10
fillna,0.9,dominant,12,7,1
fillna,0.9,dominant,12,9,3
fillna,0.9,dominant,12,12,1
fillna,0.9,dominant,12,13,1
fillna,0.9,dominant,12,14,2
fillna,0.9,dominant,12,15,4
fillna,0.9,dominant,12,17,1
fillna,0.9,dominant,12,19,1
fillna,0.9,dominant,12,20,3
fillna,0.9,dominant,12,22,2
fillna,0.9,dominant,13,1,1
fillna,0.9,dominant,13,2,1
fillna,0.9,dominant,13,4,3
fillna,0.9,dominant,13,5,3
fillna,0.9,dominant,13,6,10
fillna,0.9,dominant,13,7,1
fillna,0.9,dominant,13,9,1
fillna,0.9,dominant,13,11,1
fillna,0.9,dominant,13,14,2
fillna,0.9,dominant,13,15,3
fillna,0.9,dominant,13,17,1
fillna,0.9,dominant,13,20,3
fillna,0.9,dominant,13,22,3
fillna,0.9,dominant,14,2,1
fillna,0.9,dominant,14,4,3
fillna,0.9,dominant,14,5,3
fillna,0.9,dominant,14,6,12
fillna,0.9,dominant,14,7,1
fillna,0.9,dominant,14,9,3
fillna,0.9,dominant,14,14,1
fillna,0.9,dominant,14,15,4
fillna,0.9,dominant,14,17,1
fillna,0.9,dominant,14,19,1
fillna,0.9,dominant,14,20,3
fillna,0.9,dominant,14,22,2
fillna,0.9,dominant,15,4,3
fillna,0.9,dominant,15,5,4
fillna,0.9,dominant,15,6,10
fillna,0.9,dominant,15,7,1
fillna,0.9,dominant,15,9,1
fillna,0.9,dominant,15,11,1
fillna,0.9,dominant,15,12,1
fillna,0.9,dominant,15,14,2
fillna,0.9,dominant,15,15,3
fillna,0.9,dominant,15,17,1
fillna,0.9,dominant,15,19,1
fillna,0.9,dominant,15,20,2
fillna,0.9,dominant,15,21,1
fillna,0.9,dominant,15,22,2
fillna,0.9,dominant,16,3,1
fillna,0.9,dominant,16,4,4
fillna,0.9,dominant,16,5,4
fillna,0.9,dominant,16,6,9
fillna,0.9,dominant,16,7,1
fillna,0.9,dominant,16,8,1
fillna,0.9,dominant,16,9,2
fillna,0.9,dominant,16,13,1
fillna,0.9,dominant,16,14,1
fillna,0.9,dominant,16,15,3
fillna,0.9,dominant,16,17,1
fillna,0.9,dominant,16,19,1
fillna,0.9,dominant,16,20,2
fillna,0.9,dominant,16,22,1
fillna,0.9,dominant,17,4,3
fillna,0.9,dominant,17,5,3
fillna,0.9,dominant,17,6,12
fillna,0.9,dominant,17,7,1
fillna,0.9,dominant,17,9,2
fillna,0.9,dominant,17,14,1
fillna,0.9,dominant,17,15,4
fillna,0.9,dominant,17,17,1
fillna,0.9,dominant,17,19,2
fillna,0.9,dominant,17,20,3
fillna,0.9,dominant,17,22,1
fillna,0.9,dominant,18,2,1
fillna,0.9,dominant,18,4,4
fillna,0.9,dominant,18,5,4
fillna,0.9,dominant,18,6,9
fillna,0.9,dominant,18,7,1
fillna,0.9,dominant,18,9,1
fillna,0.9,dominant,18,12,1
fillna,0.9,dominant,18,14,1
fillna,0.9,dominant,18,15,3
fillna,0.9,dominant,18,17,1
fillna,0.9,dominant,18,20,3
fillna,0.9,dominant,18,22,2
fillna,0.9,dominant,19,1,1
fillna,0.9,dominant,19,2,1
fillna,0.9,dominant,19,3,1
fillna,0.9,dominant,19,4,1
fillna,0.9,dominant,19,5,5
fillna,0.9,dominant,19,6,11
fillna,0.9,dominant,19,7,1
fillna,0.9,dominant,19,9,2
fillna,0.9,dominant,19,14,1
fillna,0.9,dominant,19,15,3
fillna,0.9,dominant,19,17,1
fillna,0.9,dominant,19,19,1
fillna,0.9,dominant,19,20,2
fillna,0.9,dominant,19,22,1
fillna,0.9,dominant,20,2,1
fillna,0.9,dominant,20,4,2
fillna,0.9,dominant,20,5,3
fillna,0.9,dominant,20,6,12
fillna,0.9,dominant,20,7,1
fillna,0.9,dominant,20,8,1
fillna,0.9,dominant,20,9,1
fillna,0.9,dominant,20,13,1
fillna,0.9,dominant,20,14,1
fillna,0.9,dominant,20,15,4
fillna,0.9,dominant,20,17,1
fillna,0.9,dominant,20,20,3
fillna,0.9,dominant,20,22,3
fillna,0.9,dominant,21,4,3
fillna,0.9,dominant,21,5,7
fillna,0.9,dominant,21,6,10
fillna,0.9,dominant,21,7,1
fillna,0.9,dominant,21,9,2
fillna,0.9,dominant,21,11,1
fillna,0.9,dominant,21,13,2
fillna,0.9,dominant,21,14,1
fillna,0.9,dominant,21,15,2
fillna,0.9,dominant,21,17,1
fillna,0.9,dominant,21,19,1
fillna,0.9,dominant,21,20,2
fillna,0.9,dominant,21,22,1
fillna,0.9,dominant,22,2,1
fillna,0.9,dominant,22,3,1
fillna,0.9,dominant,22,4,4
fillna,0.9,dominant,22,5,2
fillna,0.9,dominant,22,6,10
fillna,0.9,dominant,22,7,1
fillna,0.9,dominant,22,9,1
fillna,0.9,dominant,22,11,1
fillna,0.9,dominant,22,12,1
fillna,0.9,dominant,22,14,1
fillna,0.9,dominant,22,15,3
fillna,0.9,dominant,22,17,1
fillna,0.9,dominant,22,19,1
fillna,0.9,dominant,22,20,3
fillna,0.9,dominant,22,22,1
fillna,0.9,dominant,23,2,1
fillna,0.9,dominant,23,4,1
fillna,0.9,dominant,23,5,5
fillna,0.9,dominant,23,6,9
fillna,0.9,dominant,23,7,1
fillna,0.9,dominant,23,8,1
fillna,0.9,dominant,23,9,1
fillna,0.9,dominant,23,11,1
fillna,0.9,dominant,23,12,2
fillna,0.9,dominant,23,14,1
fillna,0.9,dominant,23,15,3
fillna,0.9,dominant,23,16,1
fillna,0.9,dominant,23,17,1
fillna,0.9,dominant,23,20,2
fillna,0.9,dominant,23,22,2
fillna,0.9,dominant,23,23,1
fillna,0.9,dominant,24,2,1
fillna,0.9,dominant,24,4,1
fillna,0.9,dominant,24,5,6
fillna,0.9,dominant,24,6,12
fillna,0.9,dominant,24,7,1
fillna,0.9,dominant,24,9,1
fillna,0.9,dominant,24,14,2
fillna,0.9,dominant,24,15,4
fillna,0.9,dominant,24,17,1
fillna,0.9,dominant,24,19,1
fillna,0.9,dominant,24,20,2
fillna,0.9,dominant,24,22,3
fillna,0.9,dominant,25,3,1
fillna,0.9,dominant,25,4,3
fillna,0.9,dominant,25,5,5
fillna,0.9,dominant,25,6,10
fillna,0.9,dominant,25,7,1
fillna,0.9,dominant,25,9,2
fillna,0.9,dominant,25,11,1
fillna,0.9,dominant,25,14,1
fillna,0.9,dominant,25,15,2
fillna,0.9,dominant,25,17,1
fillna,0.9,dominant,25,20,3
fillna,0.9,dominant,25,22,2
fillna,0.9,dominant,26,2,1
fillna,0.9,dominant,26,4,1
fillna,0.9,dominant,26,5,4
fillna,0.9,dominant,26,6,12
fillna,0.9,dominant,26,7,1
fillna,0.9,dominant,26,9,1
fillna,0.9,dominant,26,11,1
fillna,0.9,dominant,26,12,1
fillna,0.9,dominant,26,14,1
fillna,0.9,dominant,26,15,3
fillna,0.9,dominant,26,17,1
fillna,0.9,dominant,26,20,2
fillna,0.9,dominant,26,22,2
fillna,0.9,dominant,27,2,1
fillna,0.9,dominant,27,3,1
fillna,0.9,dominant,27,4,2
fillna,0.9,dominant,27,5,5
fillna,0.9,dominant,27,6,8
fillna,0.9,dominant,27,7,1
fillna,0.9,dominant,27,9,1
fillna,0.9,dominant,27,12,1
fillna,0.9,dominant,27,14,1
fillna,0.9,dominant,27,15,3
fillna,0.9,dominant,27,17,2
fillna,0.9,dominant,27,19,1
fillna,0.9,dominant,27,20,3
fillna,0.9,dominant,27,22,2
fillna,0.9,dominant,28,4,1
fillna,0.9,dominant,28,5,5
fillna,0.9,dominant,28,6,11
fillna,0.9,dominant,28,7,1
fillna,0.9,dominant,28,9,2
fillna,0.9,dominant,28,13,1
fillna,0.9,dominant,28,14,2
fillna,0.9,dominant,28,15,3
fillna,0.9,dominant,28,17,1
fillna,0.9,dominant,28,19,1
fillna,0.9,dominant,28,20,3
fillna,0.9,dominant,28,22,1
fillna,0.9,dominant,28,23,1
fillna,0.9,dominant,29,2,1
fillna,0.9,dominant,29,4,4
fillna,0.9,dominant,29,5,1
fillna,0.9,dominant,29,6,13
fillna,0.9,dominant,29,7,1
fillna,0.9,dominant,29,9,1
fillna,0.9,dominant,29,11,1
fillna,0.9,dominant,29,12,1
fillna,0.9,dominant,29,14,1
fillna,0.9,dominant,29,15,3
fillna,0.9,dominant,29,17,1
fillna,0.9,dominant,29,20,3
fillna,0.9,dominant,29,22,2
fillna,0.9,mis,0,2,2
fillna,0.9,mis,0,4,2
fillna,0.9,mis,0,5,5
fillna,0.9,mis,0,6,9
fillna,0.9,mis,0,7,1
fillna,0.9,mis,0,9,2
fillna,0.9,mis,0,14,1
fillna,0.9,mis,0,15,4
fillna,0.9,mis,0,17,1
fillna,0.9,mis,0,19,2
fillna,0.9,mis,0,20,3
fillna,0.9,mis,0,22,1
fillna,0.9,mis,1,3,1
fillna,0.9,mis,1,4,2
fillna,0.9,mis,1,5,9
fillna,0.9,mis,1,6,10
fillna,0.9,mis,1,7,1
fillna,0.9,mis,1,9,1
fillna,0.9,mis,1,14,1
fillna,0.9,mis,1,15,2
fillna,0.9,mis,1,17,2
fillna,0.9,mis,1,20,2
fillna,0.9,mis,1,22,2
fillna,0.9,mis,2,2,1
fillna,0.9,mis,2,3,1
fillna,0.9,mis,2,4,2
fillna,0.9,mis,2,5,5
fillna,0.9,mis,2,6,10
fillna,0.9,mis,2,7,1
fillna,0.9,mis,2,9,2
fillna,0.9,mis,2,14,1
fillna,0.9,mis,2,15,3
fillna,0.9,mis,2,17,1
fillna,0.9,mis,2,19,1
fillna,0.9,mis,2,20,3
fillna,0.9,mis,2,22,1
fillna,0.9,mis,3,2,1
fillna,0.9,mis,3,3,1
fillna,0.9,mis,3,4,4
fillna,0.9,mis,3,5,2
